place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated,food,service,atmosphere
ChIJ0aLSEFeHIkcRErJcFipTchI,Paweł Galeja,en-US,pl,5,2 months ago,"Very committed service :) simple, tasty home-made food. We recommend dumplings. The nice owner, Kaziu, is definitely not a ""mirror person"". It's worth eating and meeting the owner :)",1723796964,True
ChIJ4U6lbFJ9IkcRXoBieec1bio,Iwona B.,en-US,pl,2,2 months ago,"Food expensive, not worth the price. Frozen fries PLN 12 per portion, ketchup PLN 2 extra. I do not recommend",1722789201,True
ChIJ4U6lbFJ9IkcRXoBieec1bio,Kasia,en-US,pl,1,5 months ago,"We have just left dinner, I do not recommend it, first wait 5 minutes at the bar until one of the ladies comes to us, devolay is old chicken meat wrapped and breaded, the size of the index finger, fries are ok, the carrot salad is probably over, we got it after a small teaspoon. There are no customers, it's a pity we didn't wonder why. We wanted to buy another drink, but there was no one at the bar. Kazimierz Dolny itself is a beautiful city worth coming here.",1715438977,True
ChIJ4U6lbFJ9IkcRXoBieec1bio,Jagoda Szczygiel,en-US,pl,1,3 months ago,No thanks. Dumplings with meat. Defrosted. Unglued. And maybe I would let it go. Distasteful. Sour. Poorly.  Orders are placed at the bar. Waiting 20 minutes for the dish.,1721075022,True
ChIJ4U6lbFJ9IkcRXoBieec1bio,Kasia Tom,en-US,pl,1,a week ago,"I do not recommend! Old, hard meat, only salads were edible. I was very surprised that with such traffic, stale products could be served. It must have been done much earlier. We paid PLN 98 for terrible dishes. 30 meters away, I could eat 3 pizzas for that.
I read the reviews about this place only the day after my visit there - I regret it.",1729407614,True
ChIJ4U6lbFJ9IkcRXoBieec1bio,Andrzej Ch. (aqq23),en-US,pl,3,7 months ago,"The ""Obiady Domowe i Śniadania"" restaurant is located in the Market Square of Kazimierz Dolny. It is located next to the monument of the Roman Catholic Church - Fara. Small, atmospheric restaurant, home-made dishes as in the name of the place. The price is moderate, and the dishes themselves are only ok. In my case, pork chop with potatoes and salads. The most delicious potatoes, fresh salads. The pork chop itself is ok, not great. I recommend the restaurant. It should be mentioned that orders are placed at the bar in person.",1711015518,True
ChIJBTZcW1R9IkcRc4JjBSwYOko,Vitalina,en,en,5,3 weeks ago,"We had żurek and French fries, both very tasty. Friendly service who often come out on the terrace to check on the guests. Looks like it’s a family owned restaurant. Great location, close to the old town square. Reasonable prices for a touristic town.",1728134001,False
ChIJBTZcW1R9IkcRc4JjBSwYOko,kacper123ful,en,en,5,a year ago,"This family owned restaurant stole my heart!!!
Food was super good cooked to perfection like home
Beautiful outdoor patio where the food tasted even better
Super friendly owner who’s doing this business with passion
You have visit this place when you are in town
Highly recommend!!!",1690158530,False
ChIJBTZcW1R9IkcRc4JjBSwYOko,Xiao Alonso Rodriguez,en,en,5,3 years ago,"Vary tasty tradicional polish food, homemade. Large portions of food and very good price. The staff is very kind and professional.
Fully recomended!!!",1624462372,False
ChIJBTZcW1R9IkcRc4JjBSwYOko,John Black,en,en,4,3 months ago,"Food ok, decent price. Service VERY slow even tho it was half empy. Took a long time to get the bill even after reminding",1722443048,False
ChIJBTZcW1R9IkcRc4JjBSwYOko,Tomek Dubik,en,en,5,2 years ago,"Fantastic locations run by the people that know what is important in the hospitality market.

I tried several dishes and every one tasted amazing. You have to try Mexican dumplings. Amazing mixture of the spicy taste with mild garlic sauce.

If you are traveling with your family the kids will enjoy kid’s menu.

The service is amazing too.

I would give 6 stars if it would be possible!",1654613090,False
ChIJZxnZWgx9IkcRfgVO-bVmKNo,Furyu1959,en,en,5,2 months ago,"Nice atmosphere, style of ""free hippie of 70ty's"", good fresh food. Worth to stop after seeing ""Wąwóz korzeniowy"". Few parking places around. At least three valleys to see near by. Recommend.",1723990508,False
ChIJZxnZWgx9IkcRfgVO-bVmKNo,AniRockShady,en,en,5,2 years ago,"Went there, started to explore deep gorges with tree roots hanging overhead and sweet mud smell after last days rain, we finish up and found the place. What dragged me in is the frame of Goddess washing her hands like for the virus. Went in, it was amazing! it's like sitting in a room with multiple people with smell of coffee, raw wood, rusty fire place, smoky charcoal, bench fitted tables with vintage uncomfortable chairs (That's the theme ey!!) Old posters, packed pasta, hanging celluloids, torn framed art, windows shelved with sauce, books and plants. Amazing!!!
And the coffee! Buuufffzzzzzz it's unique, something called Vietnamese style with the pour over sitting on top of the cup and filtering the brewed coffee for nearly 5 minutes with fog and vapors coming out!! Never seen anything like this before.
When you find out great restaurants, cozy bars and warm corners!!
Then I got these pictures outside while entering the place. Don't expect pictures from inside, well I was busy making friends and enjoying my sweet raw, unique coffee. Planned already to go there with my whole group and spend the night. The crew in there! yeah made friends and already booked in advanced 😃 Just kidding, didn't book but doesn't matter. You get what I am talking about.",1650192682,False
ChIJZxnZWgx9IkcRfgVO-bVmKNo,Katarina K,en,en,1,5 months ago,"I do jot understand high reviews for this place. It’s an old place with garbage collection in the yard, from the outside it generally looks like an abandoned place. Rastafarian music. The food didn't look so good at the neighboring tables that we didn't dare try it.",1715597285,False
ChIJZxnZWgx9IkcRfgVO-bVmKNo,Paula Spindler,en,en,5,2 years ago,"Very cool place, interesting menu and the food was great. Different teas and drinks, also great.",1657361986,False
ChIJZxnZWgx9IkcRfgVO-bVmKNo,Diana K,en,en,3,a week ago,On Saturdays eat elsewhere because apparently their kitchen is closed (which they don’t mention in their description),1729243044,False
ChIJCfORoAFjIkcRU4LNT67Y4m8,Piotr,en,en,5,6 months ago,Hot:⁠-⁠),1712765383,False
ChIJCfORoAFjIkcRU4LNT67Y4m8,Kacper Suślik,en-US,pl,5,3 weeks ago,"An inconspicuous place where we can eat really great casseroles. Very fair prices, I will definitely come back when in the area. Additionally, for fans of spicy flavors, there is a large selection of very spicy sauces.",1728304706,True
ChIJCfORoAFjIkcRU4LNT67Y4m8,Łukasz Rafiński,en-US,pl,4,4 weeks ago,"Despite my sympathy for the nice boss, I have to complain a little: yes, the casseroles are 50 cm long, but narrow. Additives in modest amounts. The burger was tasty, but the meat was dry. Nice selection of hot sauces.",1727783531,True
ChIJCfORoAFjIkcRU4LNT67Y4m8,Piotr Be,en-US,pl,5,2 weeks ago,"Super cool place. Delicious casseroles, burgers and hot dogs, friendly service, and a beer garden outside. Darts inside.

If you like spicy food, you will certainly find something for yourself, because the spiciness is at the highest level.

Overall, I recommend it, because it's worth it! 😊💪👌",1728822336,True
ChIJCfORoAFjIkcRU4LNT67Y4m8,Jola Midor,en-US,pl,5,2 months ago,"An inconspicuous, roadside bar that we found by accident. We ordered xxl burgers, which turned out to be delicious megaburgers. We recommend.",1723223835,True
ChIJyefswmN5IkcRCg3vNl4vwLs,Michael Scholz,en,en,5,7 years ago,"Very cosy location with superb food (placek po węgiersku!!), a nice variety of beers and friendly, chatty staff! This hidden location is an insider tip and a real gem for Puławy.",1509306227,False
ChIJyefswmN5IkcRCg3vNl4vwLs,Alex Dovbakh,en,en,4,7 years ago,Cheap but tasty beer,1500051646,False
ChIJyefswmN5IkcRCg3vNl4vwLs,Patrycja Księżniak,en-US,pl,5,5 months ago,"A wonderful and atmospheric place, the owner puts his whole heart into what he creates ❤️
My husband and I are frequent guests and we are always satisfied, full and delighted with the atmosphere here ❤️ strong 10/10",1716146390,True
ChIJyefswmN5IkcRCg3vNl4vwLs,Klaudia Maria Obara,en-US,pl,5,3 months ago,"Super delicious food, the owner knows what he's doing, he prepares dishes with a heart for the guests. The prices are okay, although I personally think they should be increased because the dishes are really worth the price! 😋🤗🤩",1720463713,True
ChIJyefswmN5IkcRCg3vNl4vwLs,Joanna Cieciara,en-US,pl,5,5 months ago,"If food can taste with heart put into its preparation, that's what the burger tasted like. It satisfied all the senses. Thank you",1715885142,True
ChIJ22ir04B9IkcRiYTPNhSoYUw,Lisa Helney,en-US,pl,5,7 months ago,"In short: large portions, very tasty, family-style.

We took soups and main courses. Tripe (PLN 20) is very tasty and my little sister ate the entire tomato soup, sour rye soup is priced at PLN 18. A very large Kazimierz cake. After such a large portion of soup, you can be completely full with just half a portion.
Double eKespresso made me laugh :)",1711724440,True
ChIJ22ir04B9IkcRiYTPNhSoYUw,Dominika Bednarczyk,en-US,pl,5,5 months ago,"The sign says ""The best pizza in Kazimierz"".
This is absolutely true. I can confidently say that this is the best pizza I have ever eaten. Crispy dough, delicious ingredients.
Atmospheric balcony and a quiet, nice room.
Very nice service.
Fresh flowers on the tables
I recommend it to everyone",1716908786,True
ChIJ22ir04B9IkcRiYTPNhSoYUw,Kacper Miśkiewicz,en-US,pl,2,5 months ago,"The service was not nice. Even the pizza is good. Tomato sauce is ketchup from a bottle, there's still not enough of it. The person serving me started insulting me for no reason because I didn't know how to count and to get the price of the entire order I was told to calculate it myself by looking at the menu.",1716840588,True
ChIJ22ir04B9IkcRiYTPNhSoYUw,Frydzki,en-US,pl,2,5 months ago,"The first impression of the pizza was really good. Hard dough. Sauces very very small. Very thick, tomato ketchup is just regular ketchup. I don't recommend it, the cola is warm. Lime tree",1716839861,True
ChIJ22ir04B9IkcRiYTPNhSoYUw,Sonia Konikk,en-US,pl,1,5 months ago,"The lady was very not nice, I ordered over the phone for a moment and she started shouting at them. Pizza is HORRIBLE, it's just flour, we vomited almost all night long. I don't recommend it.",1716129904,True
ChIJRWVU36ucPUcRDOBuV-AtDWQ,Jakub Nosek,en,en,5,3 months ago,Very good service and food,1720371267,False
ChIJRWVU36ucPUcRDOBuV-AtDWQ,Michael,en,en,3,2 years ago,The food isn't bad but the building is quite old and you don't feel comfy inside,1645597003,False
ChIJRWVU36ucPUcRDOBuV-AtDWQ,Tomasz Lis,en,en,1,3 years ago,"Sloooooooooooooooooooooooooooooooooooooow You are better of going to eat somewhere else, even go to krakow for food it will be much quicker. Be prepared to wait upwards of 2 hours 🙃",1611921634,False
ChIJRWVU36ucPUcRDOBuV-AtDWQ,Christian O.,en,en,5,5 years ago,"Very Good Thai Restaurant
Huge Servings, Cheap Price. Staff was friendly too.",1546183464,False
ChIJRWVU36ucPUcRDOBuV-AtDWQ,OG,en,en,4,6 years ago,"Very cheap back in the day, now it's a little more expensive , worth its price though.",1534073972,False
ChIJc7lbENCFPUcRi_bR7jfY4ks,Sonoma Dream,en,en,5,11 months ago,Awesome Asian cuisine. Lovely service.  Were able to seat us quick even though very full with reservations from other patrons made a day a head. Even though I know they made an exception to seat us (they were very busy) they never once made us feel like we were imposing and were extremely nice and welcoming.  Super food! Highly recommended.,1700412854,False
