place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated
ChIJ2U-Gi0nOFkcRsDBNuY84GVo,X Yz,en-US,pl,1,5 months ago,"I do not recommend shopping in this store. The franchisee, Katarzyna, shows a total lack of respect for the customer of ""her company"".
Dear woman, you have only been on the market for 4 years, running a business, if you can call it that, which was served on a platter from the Żabka chain. Therefore, as an experienced entrepreneur with several dozen years of experience, I propose to sit down for a moment of reflection and consider whether someone can be more happy in life, whether it has already been enough and it should be respected.
I definitely advise against shopping in this store.",1717172009,True
ChIJ2U-Gi0nOFkcRsDBNuY84GVo,XfilcuX XfilcuX,en-US,pl,1,3 weeks ago,The man in the frog illegally turns off the oven 1.5 hours before the store closes,1728329829,True
ChIJ2U-Gi0nOFkcRsDBNuY84GVo,Sirgey Buhii,en-US,pl,5,a year ago,"Good morning, I would like to offer a generous price of PLN 15-100g, if you take more than 5 kg, the price will be PLN 13",1676020435,True
ChIJ2U-Gi0nOFkcRsDBNuY84GVo,KrakerSS,en-US,pl,1,3 years ago,"On March 13, at 3 p.m., I was treated badly by the cashier at the frog shop, who shouted at me. I wanted to take a photo of the juices to send to my brother so that he could choose and buy the juice faster.
He can pay attention to me taking a photo of the juices and not to people entering without a mask :))",1615644226,True
ChIJ2U-Gi0nOFkcRsDBNuY84GVo,Król Wszystkiego,en-US,pl,1,11 months ago,"I'm coming back from work after the night shift and I want to buy a beer to have for later, when I want to buy it, an old gray haired guy tells me that he won't sell it to me because I'm too drunk??? I explain to him that I'm tired after work and I might sound like that, but he continues to add unpleasant comments and doesn't want to sell.
Zabka should take care of this gray haired guy because it shouldn't look like this when I'm tired after work and refuse to go shopping.",1700286648,True
ChIJjfPTpEnOFkcRX5r1TUfWdbo,Halina Cross,en,en,5,3 months ago,An authentic Polish dining experience at the traditional Chata z Zalipia Restaurant. It's painted with the beautiful floral motifs of the village it was named after. Delicious food and friendly service 🤩,1722076141,False
ChIJjfPTpEnOFkcRX5r1TUfWdbo,Robert C,en,en,5,2 months ago,"Amazing traditional Polish food and interiors, friendly service, and a great atmosphere. Highly recommended!",1723379961,False
ChIJjfPTpEnOFkcRX5r1TUfWdbo,Joanna L,en,en,5,4 months ago,"Great atmosphere, authentic polish cooking, delicious food. Amazing and attentive service. Reasonable prices. Menu is available in English",1718710313,False
ChIJjfPTpEnOFkcRX5r1TUfWdbo,Ruth Blasco,en,en,5,a year ago,"We went there looking for traditional Polish food and we found it! The staff was so nice and the menu was in different languages and they did not have any problem in explaining what we were eating. There is a lot of options for vegetarians due to my friend who is went with is, and the food has so many flavors doesn't matter what you eat. The ambience inside resembles a cozy home and you can just stay there eating and chatting without feeling rushed.",1698323175,False
ChIJjfPTpEnOFkcRX5r1TUfWdbo,The British Career For You,en,en,5,5 months ago,"A moment one finds themselves in a cosy Polish farm house. We went for a classic European crepe & a coffee, and enjoyed every bit of it.",1716147210,False
ChIJSWBaXDjOFkcRY5doTTGb12o,Mark Tarnavskyi,en,en,5,a year ago,"McDonald's always the best option to eat both tasty, filling and cheap. This one is not an exception. On the contrary, I found the atmosphere really well-made: appropriate colour scheme with few images; plenty of room; idealistic lighting. Surprisingly, the food served was even better than expected as for fast-food, so highly recommend this place visiting for any occasion!",1694803363,False
ChIJSWBaXDjOFkcRY5doTTGb12o,Alexander Frenkel,en,en,3,2 months ago,The bathroom smells of piss. Very dirty.,1724314818,False
ChIJSWBaXDjOFkcRY5doTTGb12o,Daniel Lebiediewicz,en,en,5,2 months ago,"My phone had 6% and I asked a waiter if I can get my phone charged somewhere, and he helped 😎",1723450653,False
ChIJSWBaXDjOFkcRY5doTTGb12o,Jade Cornelius (Miss. Cornelius),en,en,5,8 months ago,"The shop was suprisingly clean and has a  cool, modern decor. The caramel Latte was delicious. Thank you.",1706993977,False
ChIJSWBaXDjOFkcRY5doTTGb12o,Mohamed Nouri Mekdad,en,en,1,6 months ago,The coffee is really bad and they forgot my water after I told the lady she gave me a hot one just next to her she was so lazy to get a cold one god,1713104959,False
ChIJaeSVRTfOFkcRqjJtYvv53rs,Alex FT,en,en,3,7 months ago,"We were there twice during the IEM katowice, once for a snack and one day later we actually wanted to eat there with a bigger group, where we were first promised that we got some seats and then we were simply sent away…

The pizza was ok on our „snack visit“ but the service is not that good for english-speaking guests. Luckily we had some with us who could speak polish, otherwise we would probably have been sitting in the restaurant until today",1710259376,False
ChIJaeSVRTfOFkcRqjJtYvv53rs,Mateusz Banaszczyk,en,en,5,a year ago,The best pizza I've had in a long time.,1688491136,False
ChIJaeSVRTfOFkcRqjJtYvv53rs,Mick Smith,en,en,2,a year ago,"My wife and I ate here with one of my wife's friends on a very warm Thursday afternoon in September 2023. There were very few other customers when we arrived at about 4pm. We ordered two different, medium pizzas between us and a jug of flavoured lemonade. The waitress was not particularly friendly, answering rather curtly when my wife asked what flavours of lemonade were available. Disappointing. When it came, the lemonade was not properly cold. Disappointing. When the pizzas came, the bases and toppings were over-cooked and there was a lack of toppings on both pizzas. Disappointing. No pizza cutting-wheel was provided to cut the pizzas and they were quite difficult to cut with table cutlery only. Disappointing. The atmosphere in the restaurant was warm, stuffy and humid and the air con was not switched on until we had been sitting for 45 minutes. Disappointing. The bill was 132.97zl (from memory). I paid cash and gave the waitress 134zl, expecting change. She never returned and my change never appeared. Disappointing. After several excellent experiences in other Pizza Huts in Poland, where we have been served very quickly, the food has been excellent and the staff friendly, this was by far the worst. Overall I definitely would NOT recommend this particular branch of Pizza Hut.",1694758429,False
ChIJaeSVRTfOFkcRqjJtYvv53rs,Mohamed Bekkouch,en,en,5,a year ago,"The place is quite busy but not messy. It let have a good time with friend or family. The order is quite long to take but once ordered it is quickly served. Just take your time, relax, and wait for the waitress to take order. Longer you wait, more you enjoy food. Possible delivery and take away, and of course doggy bag.",1685362759,False
ChIJaeSVRTfOFkcRqjJtYvv53rs,Oybek Obidjonov,en,en,1,a year ago,"The worst waitress 🙁 The waitress did not want to let me sit outside saying ""only inside"". Then when I said, there are people outside dining in, her response was ""yeah, you can go"" and gave me the menu on my face, not on my hand or on the table, looking at other side. I love Pizza Hut, but this is far the most unacceptable service.",1689615119,False
ChIJx5-qkErOFkcRv71OyW-1t4Q,Juriy Coldman,en,en,5,2 years ago,"The place is cozy, the staff is friendly and the food is tasty. Even though I wasn't expecting to have no meat for dinner, I was totally satisfied with the beetroot & ginger pasta I got. So if you're up for something new, definitely pay a visit here.",1653975657,False
ChIJx5-qkErOFkcRv71OyW-1t4Q,Rina,en,en,5,4 years ago,"I've never been disappointed by Dobra Karma's food. It's delicious, not boring, flavorful and had good prices. They have a very interesting dishes (beetroot gnocchi is to die for, along with blueberry pierogi) and very cosy interior.",1596138104,False
ChIJx5-qkErOFkcRv71OyW-1t4Q,Andrew Lisgarten,en,en,3,9 months ago,Food is nicely made and friendly staff. There is a place upstairs for kids to play. However the menu is limited ... dish of the day is often sold out. And they no longer do pierogi.,1706350649,False
ChIJx5-qkErOFkcRv71OyW-1t4Q,Karolína Hieková,en,en,5,3 years ago,Lovely place close to the center! Must visit if you are looking for vegan options in Katowice. Everything was really good!,1629785238,False
ChIJx5-qkErOFkcRv71OyW-1t4Q,Peter Van Den Enden,en,en,5,4 years ago,"Good tasting food. Very friendly and nice atmosphere
Pizza and dessert, spinach mascarpone.",1580877381,False
ChIJid2GU0nOFkcRLqI_0KWMb9U,Cantürk Ölçer,en,en,4,6 months ago,"Cool place, good music, great atmosfere. But really rude bartender lady with curly hair.  Even i said pleae, thank you phrases she never get into eye contact and when she delivered the drinks, she didn't say anything. It was like throwing our drinks to us !!!",1714323149,False
ChIJid2GU0nOFkcRLqI_0KWMb9U,Rafal,en,en,5,3 weeks ago,The best hidden gem of Katowice pubs with specific hypnotic atmosphere.,1728247343,False
ChIJid2GU0nOFkcRLqI_0KWMb9U,Piotr,en,en,5,7 years ago,"Great place with good selection of spirits and beers and really tasty, affordable food menu!",1489764609,False
ChIJid2GU0nOFkcRLqI_0KWMb9U,Mikołaj Buszman,en,en,5,4 years ago,"For me probably the best place in Katowice. Not only because of memories I have with this place (it exists since my middle school) but because of unique atmosphere this place has! Spacious and cosy interior, good (fair priced) food and excellent music (life DJ over over weekend dinners). I always bring my guests to this place and their impressions are always extremely positive as well! Cześć!",1579450512,False
ChIJid2GU0nOFkcRLqI_0KWMb9U,Nikolas Ioannou,en,en,5,2 years ago,Nice ambience and atmosphere! was unlucky to visit on a day without live music but overall it was worth it,1650832860,False
ChIJef10EUbOFkcR5FFRQiZlbtk,Anastasiia Vasalatii,en,en,4,5 months ago,"The Hungarian goulash was excellent. Large portion, tasty meat. But the meat plate was not very good - the sliced ​​sausages were not impressive (although it cost more than 40 zl), it was small and not varied. Overall we recommend the restaurant. the service is very pleasant.",1716133133,False
ChIJef10EUbOFkcR5FFRQiZlbtk,Sebastian,en,en,5,10 months ago,"During my recent visit to Restauracja Zaklęty Czardasz, I had the pleasure of experiencing some truly exceptional dishes. The highlight for me was the Hungarian-style potato pancake. This dish was a culinary masterpiece, boasting a perfectly crispy texture that contrasted beautifully with the creamy, tangy sour cream. Each bite was a delightful mix of crunch and smoothness, seasoned to perfection with a harmonious blend of spices that accentuated the natural flavors of the potato.

My friend opted for the Crispy Pork Loin accompanied by potatoes. This dish was a testament to the kitchen's skill in balancing flavors and textures. The pork loin was cooked to a succulent crispiness, enveloping a tender, juicy interior. Paired with well-seasoned, fluffy potatoes, it created a satisfying, hearty meal that left us both impressed.

The service at Restauracja Zaklęty Czardasz was equally commendable. The staff was attentive, friendly, and knowledgeable, making our dining experience smooth and enjoyable. They were quick to offer suggestions and ensure that all our needs were met promptly.

Restauracja Zaklęty Czardasz is a gem in Katowice, offering a delightful array of dishes that are both comforting and sophisticated. The quality of food and service makes it a highly recommended destination for anyone looking to enjoy a memorable meal.",1703938654,False
